product_id,product_handle,product_title,product_url,size,outside_diameter,tread_width,inside_diameter,manufacturer_part_numbers,millennium_part_number,other_part_numbers,variant_id,variant_title,variant_sku,compound,tread_treatment,price,available
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285068320833,"HLS / Cross Groove",TI069HSCG,HLS,"Cross Groove",161.52,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623246913,"HLS / Diamond Tread",TI069HSDT,HLS,"Diamond Tread",169.70,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623312449,"HLS / Sensor Siping",TI069HSSIP,HLS,"Sensor Siping",163.84,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42284998131777,"HLS / Smooth",TI069HS,HLS,Smooth,153.39,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623279681,"HLS / Xtreme Diamond Tread",TI069HSXDT,HLS,"Xtreme Diamond Tread",177.64,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285068222529,"Hyload / Cross Groove",TI069HLCG,Hyload,"Cross Groove",161.52,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623148609,"Hyload / Diamond Tread",TI069HLDT,Hyload,"Diamond Tread",169.70,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623214145,"Hyload / Sensor Siping",TI069HLSIP,Hyload,"Sensor Siping",163.84,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42284997935169,"Hyload / Smooth",TI069HL,Hyload,Smooth,153.39,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623181377,"Hyload / Xtreme Diamond Tread",TI069HLXDT,Hyload,"Xtreme Diamond Tread",177.64,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285068189761,"SPS / Cross Groove",TI069SPSCG,SPS,"Cross Groove",136.66,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623050305,"SPS / Diamond Tread",TI069SPSDT,SPS,"Diamond Tread",144.89,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623115841,"SPS / Sensor Siping",TI069SPSSIP,SPS,"Sensor Siping",138.51,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42284997869633,"SPS / Smooth",TI069SPS,SPS,Smooth,128.42,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,42285623083073,"SPS / Xtreme Diamond Tread",TI069SPSXDT,SPS,"Xtreme Diamond Tread",152.51,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,43729425203265,"XD59 Soft / Cross Groove",TI069FACG,"XD59 Soft","Cross Groove",291.61,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,43729425236033,"XD59 Soft / Diamond Tread",TI069FADT,"XD59 Soft","Diamond Tread",305.72,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,43729425301569,"XD59 Soft / Sensor Siping",TI069FASIP,"XD59 Soft","Sensor Siping",295.28,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,43729425170497,"XD59 Soft / Smooth",TI069FA,"XD59 Soft",Smooth,276.66,Y
7600167092289,tire-ti069,"Tire • 10 x 7 x 6.25 Smooth • TI069",https://dealer.millenniumelastomers.com/products/tire-ti069,"10 x 7 x 6 1/4 Smooth",10.0000,7.0000,6.2500,632-099,TI069,,43729425268801,"XD59 Soft / Xtreme Diamond Tread",TI069FAXDT,"XD59 Soft","Xtreme Diamond Tread",320.40,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644906561,"HL3 / Cross Groove",TI072H3CG,HL3,"Cross Groove",110.08,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644939329,"HL3 / Diamond Tread",TI072H3DT,HL3,"Diamond Tread",118.20,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285645004865,"HL3 / Sensor Siping",TI072H3SIP,HL3,"Sensor Siping",112.24,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644873793,"HL3 / Smooth",TI072H3,HL3,Smooth,102.07,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644972097,"HL3 / Xtreme Diamond Tread",TI072H3XDT,HL3,"Xtreme Diamond Tread",126.56,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285645070401,"HL4 / Cross Groove",TI072H4CG,HL4,"Cross Groove",110.08,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285645103169,"HL4 / Diamond Tread",TI072H4DT,HL4,"Diamond Tread",118.20,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285645168705,"HL4 / Sensor Siping",TI072H4SIP,HL4,"Sensor Siping",112.24,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285645037633,"HL4 / Smooth",TI072H4,HL4,Smooth,102.07,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285645135937,"HL4 / Xtreme Diamond Tread",TI072H4XDT,HL4,"Xtreme Diamond Tread",126.56,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644742721,"HLS / Cross Groove",TI072HSCG,HLS,"Cross Groove",110.08,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644775489,"HLS / Diamond Tread",TI072HSDT,HLS,"Diamond Tread",118.20,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644841025,"HLS / Sensor Siping",TI072HSSIP,HLS,"Sensor Siping",112.24,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644709953,"HLS / Smooth",TI072HS,HLS,Smooth,102.07,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644808257,"HLS / Xtreme Diamond Tread",TI072HSXDT,HLS,"Xtreme Diamond Tread",126.56,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644578881,"Hyload / Cross Groove",TI072HLCG,Hyload,"Cross Groove",110.08,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644611649,"Hyload / Diamond Tread",TI072HLDT,Hyload,"Diamond Tread",118.20,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644677185,"Hyload / Sensor Siping",TI072HLSIP,Hyload,"Sensor Siping",112.24,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644546113,"Hyload / Smooth",TI072HL,Hyload,Smooth,102.07,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644644417,"Hyload / Xtreme Diamond Tread",TI072HLXDT,Hyload,"Xtreme Diamond Tread",126.56,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644415041,"SPS / Cross Groove",TI072SPSCG,SPS,"Cross Groove",94.32,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644447809,"SPS / Diamond Tread",TI072SPSDT,SPS,"Diamond Tread",102.25,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644513345,"SPS / Sensor Siping",TI072SPSSIP,SPS,"Sensor Siping",96.28,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644382273,"SPS / Smooth",TI072SPS,SPS,Smooth,85.97,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,42285644480577,"SPS / Xtreme Diamond Tread",TI072SPSXDT,SPS,"Xtreme Diamond Tread",110.07,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,43729425662017,"XD59 Soft / Cross Groove",TI072FACG,"XD59 Soft","Cross Groove",198.85,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,43729425694785,"XD59 Soft / Diamond Tread",TI072FADT,"XD59 Soft","Diamond Tread",213.03,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,43729425760321,"XD59 Soft / Sensor Siping",TI072FASIP,"XD59 Soft","Sensor Siping",202.82,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,43729425629249,"XD59 Soft / Smooth",TI072FA,"XD59 Soft",Smooth,184.22,Y
7600462200897,tire-ti072,"Tire • 10 x 4 x 6.5 Smooth • TI072",https://dealer.millenniumelastomers.com/products/tire-ti072,"10 x 4 x 6 1/2 Smooth",10.0000,4.0000,6.5000,"43382-FS413 | 3030828 | 502280",TI072,,43729425727553,"XD59 Soft / Xtreme Diamond Tread",TI072FAXDT,"XD59 Soft","Xtreme Diamond Tread",227.96,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666205761,"HL3 / Cross Groove",TI074H3CG,HL3,"Cross Groove",121.55,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666238529,"HL3 / Diamond Tread",TI074H3DT,HL3,"Diamond Tread",129.87,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666304065,"HL3 / Sensor Siping",TI074H3SIP,HL3,"Sensor Siping",123.57,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666172993,"HL3 / Smooth",TI074H3,HL3,Smooth,113.39,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666271297,"HL3 / Xtreme Diamond Tread",TI074H3XDT,HL3,"Xtreme Diamond Tread",137.75,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666369601,"HL4 / Cross Groove",TI074H4CG,HL4,"Cross Groove",121.55,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666402369,"HL4 / Diamond Tread",TI074H4DT,HL4,"Diamond Tread",129.87,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666467905,"HL4 / Sensor Siping",TI074H4SIP,HL4,"Sensor Siping",123.57,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666336833,"HL4 / Smooth",TI074H4,HL4,Smooth,113.39,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666435137,"HL4 / Xtreme Diamond Tread",TI074H4XDT,HL4,"Xtreme Diamond Tread",137.75,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666041921,"HLS / Cross Groove",TI074HSCG,HLS,"Cross Groove",121.55,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666074689,"HLS / Diamond Tread",TI074HSDT,HLS,"Diamond Tread",129.87,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666140225,"HLS / Sensor Siping",TI074HSSIP,HLS,"Sensor Siping",123.57,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666009153,"HLS / Smooth",TI074HS,HLS,Smooth,113.39,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285666107457,"HLS / Xtreme Diamond Tread",TI074HSXDT,HLS,"Xtreme Diamond Tread",137.75,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285665878081,"Hyload / Cross Groove",TI074HLCG,Hyload,"Cross Groove",121.55,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285665910849,"Hyload / Diamond Tread",TI074HLDT,Hyload,"Diamond Tread",129.87,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285665976385,"Hyload / Sensor Siping",TI074HLSIP,Hyload,"Sensor Siping",123.57,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285665845313,"Hyload / Smooth",TI074HL,Hyload,Smooth,113.39,Y
7600463413313,tire-ti074,"Tire • 10 x 4.75 x 6.5 Smooth • TI074",https://dealer.millenniumelastomers.com/products/tire-ti074,"10 x 4 3/4 x 6 1/2 Smooth",10.0000,4.7500,6.5000,"632-147 | 1048804 | 00590-40839-71",TI074,,42285665943617,"Hyload / Xtreme Diamond Tread",TI074HLXDT,Hyload,"Xtreme Diamond Tread",137.75,Y
